sample_id,text,function,stance,label,family_id,split,source,generator_version
SYN11988,"biasanya aku kadang mendalami satu gagasan berulang kali sampai maknanya jelas saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-08,train,synthetic,synthetic-cognitive-v2
SYN11989,aku cenderung membongkar asumsi untuk memahami cara kerja suatu sistem ketika bekerja bersama teman.,Ti,support,Ti:support,Ti-01,train,synthetic,synthetic-cognitive-v2
SYN11990,aku tidak terbiasa membiarkan pilihan tetap terbuka demi menemukan ide tak terduga saat kuliah. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-08,train,synthetic,synthetic-cognitive-v2
SYN11991,aku tidak terbiasa mendorong penyelesaian tugas dengan cara yang paling efisien ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-13,train,synthetic,synthetic-cognitive-v2
SYN11992,dalam keseharian saya tidak terbiasa menyesuaikan gerakan berdasarkan apa yang terlihat langsung dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-07,train,synthetic,synthetic-cognitive-v2
SYN11993,"kalau ditanya aku kadang memperhatikan perbedaan kecil karena masih ingat kondisi sebelumnya saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-04,validation,synthetic,synthetic-cognitive-v2
SYN11994,aku tidak terbiasa mempertahankan detail prosedur yang sudah dikenal dengan baik ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-12,validation,synthetic,synthetic-cognitive-v2
SYN11995,saya cenderung merenungkan perasaan sendiri untuk memahami nilai yang terluka dalam kegiatan komunitas.,Fi,support,Fi:support,Fi-03,test,synthetic,synthetic-cognitive-v2
SYN11996,kalau ditanya aku cenderung mengingat detail kecil dari pengalaman lalu untuk memeriksa perubahan saat menyelesaikan proyek.,Si,support,Si:support,Si-02,train,synthetic,synthetic-cognitive-v2
SYN11997,biasanya aku cenderung mengubah cara penyampaian saat lawan bicara terlihat tak nyaman saat kuliah.,Fe,support,Fe:support,Fe-11,train,synthetic,synthetic-cognitive-v2
SYN11998,"aku kadang menjaga integritas pribadi walau harus berbeda dari kebanyakan ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-15,train,synthetic,synthetic-cognitive-v2
SYN11999,aku cenderung mempertanyakan aturan lama dan membayangkan versi barunya saat menghadapi persoalan baru.,Ne,support,Ne:support,Ne-06,train,synthetic,synthetic-cognitive-v2
SYN12000,biasanya aku tidak terbiasa membayangkan ke arah mana suatu situasi akan berkembang saat kuliah. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-01,train,synthetic,synthetic-cognitive-v2
SYN12001,"kalau ditanya aku kadang mempertemukan kepentingan yang berselisih tanpa mempermalukan siapa pun saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-10,validation,synthetic,synthetic-cognitive-v2
SYN12002,"biasanya aku kadang melihat bukti hasil konkret dulu sebelum menetapkan cara kerja saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-01,train,synthetic,synthetic-cognitive-v2
SYN12003,"kalau ditanya aku kadang menyusun visi besar sebelum menentukan langkah berikutnya saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-07,test,synthetic,synthetic-cognitive-v2
SYN12004,biasanya aku cenderung mengatur langkah kerja berdasarkan hasil yang terukur ketika mengerjakan tugas.,Te,support,Te:support,Te-14,train,synthetic,synthetic-cognitive-v2
SYN12005,kalau ditanya aku tidak terbiasa memeriksa ketepatan konsep meski banyak orang sudah menyetujuinya saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-11,test,synthetic,synthetic-cognitive-v2
SYN12006,kalau ditanya aku tidak terbiasa mencari benang merah antara peristiwa yang tampak tidak berhubungan saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-06,train,synthetic,synthetic-cognitive-v2
SYN12007,"kalau ditanya aku kadang merevisi rencana kerja setelah melihat capaian nyata di lapangan saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-08,test,synthetic,synthetic-cognitive-v2
SYN12008,dalam keseharian saya cenderung mencoba sesuatu secara langsung untuk melihat hasilnya dalam kegiatan sehari hari.,Se,support,Se:support,Se-02,train,synthetic,synthetic-cognitive-v2
SYN12009,aku tidak terbiasa menyusun kerangka besar sebelum memikirkan detail kecil ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-14,validation,synthetic,synthetic-cognitive-v2
SYN12010,"biasanya aku kadang memperhatikan perbedaan kecil karena masih ingat kondisi sebelumnya saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-04,train,synthetic,synthetic-cognitive-v2
SYN12011,kalau ditanya aku tidak terbiasa menangani masalah dengan memperhatikan benda di sekitar saat kuliah. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-12,validation,synthetic,synthetic-cognitive-v2
SYN12012,biasanya aku cenderung mengupayakan jalan tengah saat keinginan tiap anggota tidak sama saat kuliah.,Fe,support,Fe:support,Fe-04,validation,synthetic,synthetic-cognitive-v2
SYN12013,dalam keseharian saya tidak terbiasa mengingat dengan jelas bagaimana sesuatu biasa dilakukan ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-13,train,synthetic,synthetic-cognitive-v2
SYN12014,kalau ditanya aku cenderung membongkar asumsi untuk memahami cara kerja suatu sistem dalam kegiatan sehari hari.,Ti,support,Ti:support,Ti-01,test,synthetic,synthetic-cognitive-v2
SYN12015,"biasanya aku kadang membangun kerangka berpikir yang masuk akal bagi diri sendiri dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-07,train,synthetic,synthetic-cognitive-v2
SYN12016,dalam keseharian saya tidak terbiasa memilih kata yang halus saat memberi masukan supaya tidak menyakiti saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-05,validation,synthetic,synthetic-cognitive-v2
SYN12017,"aku kadang mengingat urutan kejadian sebelumnya saat menghadapi hal serupa ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-09,train,synthetic,synthetic-cognitive-v2
SYN12018,dalam keseharian saya tidak terbiasa mempertahankan detail prosedur yang sudah dikenal dengan baik ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-12,test,synthetic,synthetic-cognitive-v2
SYN12019,"aku kadang tertarik mengeksplorasi ide baru walau belum ada rencana pasti dalam kegiatan sehari hari, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-13,train,synthetic,synthetic-cognitive-v2
SYN12020,dalam keseharian saya cenderung melihat celah untuk melakukan sesuatu dengan cara yang berbeda ketika mengerjakan tugas.,Ne,support,Ne:support,Ne-14,train,synthetic,synthetic-cognitive-v2
SYN12021,"kalau ditanya aku kadang menyusun kerangka besar sebelum memikirkan detail kecil ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-14,validation,synthetic,synthetic-cognitive-v2
SYN12022,dalam keseharian saya tidak terbiasa merenungkan suatu ide sampai menemukan inti sebenarnya ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-11,train,synthetic,synthetic-cognitive-v2
SYN12023,"kalau ditanya aku kadang menampung dulu keinginan semua pihak sebelum menawarkan solusi bersama saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-09,train,synthetic,synthetic-cognitive-v2
SYN12024,biasanya aku tidak terbiasa memeriksa keselarasan batin sebelum mengambil sikap dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-14,train,synthetic,synthetic-cognitive-v2
SYN12025,saya cenderung memeriksa kondisi nyata daripada hanya membayangkannya ketika mengerjakan tugas.,Se,support,Se:support,Se-06,test,synthetic,synthetic-cognitive-v2
SYN12026,"dalam keseharian saya kadang mengatur sumber daya dan pembagian tugas demi tujuan bersama ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-04,train,synthetic,synthetic-cognitive-v2
SYN12027,kalau ditanya aku cenderung menolak berkompromi pada hal yang menyentuh prinsip inti dalam kegiatan sehari hari.,Fi,support,Fi:support,Fi-13,train,synthetic,synthetic-cognitive-v2
SYN12028,tadi pagi aku sempat mampir ke warung membeli kopi dalam kegiatan komunitas. Begitu yang kurasakan.,unknown,unknown,unknown:unknown,unknown-08,test,synthetic,synthetic-cognitive-v2
SYN12029,dalam keseharian saya tidak terbiasa memperhatikan perbedaan kecil karena masih ingat kondisi sebelumnya dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-04,validation,synthetic,synthetic-cognitive-v2
SYN12030,"dalam keseharian saya kadang menolak tindakan yang bertentangan dengan prinsip pribadi ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-02,train,synthetic,synthetic-cognitive-v2
SYN12031,dalam keseharian saya tidak terbiasa menyusun sistem kerja yang bisa diukur dan dievaluasi saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-12,train,synthetic,synthetic-cognitive-v2
SYN12032,saya cenderung menyusun kerangka besar sebelum memikirkan detail kecil ketika mengerjakan tugas.,Ni,support,Ni:support,Ni-14,train,synthetic,synthetic-cognitive-v2
SYN12033,"aku kadang memikirkan dulu perasaan orang banyak sebelum memutuskan sesuatu bersama ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-00,train,synthetic,synthetic-cognitive-v2
SYN12034,"kalau ditanya aku kadang mengaitkan pengalaman masa lalu dengan arah yang akan datang dalam kegiatan sehari hari, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-12,validation,synthetic,synthetic-cognitive-v2
SYN12035,"aku kadang melihat bukti hasil konkret dulu sebelum menetapkan cara kerja saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-01,train,synthetic,synthetic-cognitive-v2
SYN12036,dalam keseharian saya tidak terbiasa menyimpan penilaian pribadi meski tidak diungkapkan ke orang lain ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-12,train,synthetic,synthetic-cognitive-v2
SYN12037,aku cenderung bertindak cepat begitu ada perubahan di lingkungan sekitar ketika bekerja bersama teman.,Se,support,Se:support,Se-10,test,synthetic,synthetic-cognitive-v2
SYN12038,kalau ditanya aku tidak terbiasa memeriksa ketepatan konsep meski banyak orang sudah menyetujuinya ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-11,train,synthetic,synthetic-cognitive-v2
SYN12039,biasanya aku cenderung mengubah cara penyampaian saat lawan bicara terlihat tak nyaman ketika mengerjakan tugas.,Fe,support,Fe:support,Fe-11,train,synthetic,synthetic-cognitive-v2
SYN12040,dalam keseharian saya tidak terbiasa mengupayakan jalan tengah saat keinginan tiap anggota tidak sama saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-04,train,synthetic,synthetic-cognitive-v2
SYN12041,"dalam keseharian saya kadang senang terlibat langsung dalam aktivitas fisik yang nyata saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Se,mixed,Se:mixed,Se-14,validation,synthetic,synthetic-cognitive-v2
SYN12042,dalam keseharian saya tidak terbiasa menyadari dorongan dari dalam diri yang membuat suatu pilihan terasa pas ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-09,train,synthetic,synthetic-cognitive-v2
SYN12043,saya tidak terbiasa menyusun visi besar sebelum menentukan langkah berikutnya dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-07,test,synthetic,synthetic-cognitive-v2
SYN12044,"biasanya aku kadang menyatukan potongan informasi menjadi satu pemahaman utuh saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-03,train,synthetic,synthetic-cognitive-v2
SYN12045,dalam keseharian saya cenderung memperhatikan pola tersembunyi yang jarang disadari orang lain dalam kegiatan sehari hari.,Ni,support,Ni:support,Ni-09,train,synthetic,synthetic-cognitive-v2
SYN12046,saya cenderung membayangkan ke arah mana suatu situasi akan berkembang ketika bekerja bersama teman.,Ni,support,Ni:support,Ni-01,validation,synthetic,synthetic-cognitive-v2
SYN12047,biasanya aku cenderung memeriksa apa yang sungguh penting sebelum berkomitmen saat kuliah.,Fi,support,Fi:support,Fi-04,test,synthetic,synthetic-cognitive-v2
SYN12048,aku cenderung menjaga komunikasi yang menghargai norma dan kebutuhan bersama saat menyelesaikan proyek.,Fe,support,Fe:support,Fe-08,test,synthetic,synthetic-cognitive-v2
SYN12049,"dalam keseharian saya kadang memeriksa apakah sesuatu menyimpang dari kebiasaan yang dikenal saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-08,train,synthetic,synthetic-cognitive-v2
SYN12050,biasanya aku cenderung memeriksa apakah sesuatu menyimpang dari kebiasaan yang dikenal saat menyelesaikan proyek.,Si,support,Si:support,Si-08,train,synthetic,synthetic-cognitive-v2
SYN12051,"aku kadang membayangkan banyak cara berbeda untuk menyelesaikan sesuatu saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-03,validation,synthetic,synthetic-cognitive-v2
SYN12052,biasanya aku tidak terbiasa menautkan pengalaman baru dengan kesan yang pernah dirasakan ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-07,train,synthetic,synthetic-cognitive-v2
SYN12053,kalau ditanya aku cenderung mencari berbagai kemungkinan sebelum memilih satu jalan saat menyelesaikan proyek.,Ne,support,Ne:support,Ne-01,train,synthetic,synthetic-cognitive-v2
SYN12054,saya cenderung mengatur gaya bicara supaya lawan bicara merasa dihargai ketika mengerjakan tugas.,Fe,support,Fe:support,Fe-01,train,synthetic,synthetic-cognitive-v2
SYN12055,"saya kadang menilai proses berdasarkan data, bukan sekadar perasaan saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-15,test,synthetic,synthetic-cognitive-v2
SYN12056,biasanya aku cenderung memilih kata yang halus saat memberi masukan supaya tidak menyakiti ketika bekerja bersama teman.,Fe,support,Fe:support,Fe-05,validation,synthetic,synthetic-cognitive-v2
SYN12057,saya cenderung mempertimbangkan arti pribadi dari suatu pilihan sebelum ikut arus kelompok saat menghadapi persoalan baru.,Fi,support,Fi:support,Fi-10,train,synthetic,synthetic-cognitive-v2
SYN12058,dalam keseharian saya cenderung menangkap pola yang menghubungkan berbagai topik sekaligus saat menyelesaikan proyek.,Ne,support,Ne:support,Ne-15,validation,synthetic,synthetic-cognitive-v2
SYN12059,"kalau ditanya aku kadang memperhatikan konsistensi antara apa yang terjadi kini dan dulu saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-14,train,synthetic,synthetic-cognitive-v2
SYN12060,kalau ditanya aku cenderung membayangkan ke arah mana suatu situasi akan berkembang dalam kegiatan sehari hari.,Ni,support,Ni:support,Ni-01,validation,synthetic,synthetic-cognitive-v2
SYN12061,"kalau ditanya aku kadang memperhatikan kebutuhan emosional orang lain sebelum bertindak dalam kegiatan sehari hari, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-15,validation,synthetic,synthetic-cognitive-v2
SYN12062,aku cenderung merevisi rencana kerja setelah melihat capaian nyata di lapangan saat menghadapi persoalan baru.,Te,support,Te:support,Te-08,validation,synthetic,synthetic-cognitive-v2
SYN12063,"kalau ditanya aku kadang mencari struktur internal yang konsisten di balik suatu aturan saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-13,train,synthetic,synthetic-cognitive-v2
SYN12064,biasanya aku tidak terbiasa meramu ide dari berbagai bidang menjadi satu peluang segar saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-09,train,synthetic,synthetic-cognitive-v2
SYN12065,saya cenderung menjaga komunikasi yang menghargai norma dan kebutuhan bersama ketika mengerjakan tugas.,Fe,support,Fe:support,Fe-08,train,synthetic,synthetic-cognitive-v2
SYN12066,dalam keseharian saya cenderung mengatur langkah kerja berdasarkan hasil yang terukur dalam kegiatan komunitas.,Te,support,Te:support,Te-14,test,synthetic,synthetic-cognitive-v2
SYN12067,kalau ditanya aku cenderung menghormati nilai unik seseorang tanpa memaksakan diri sendiri saat menghadapi persoalan baru.,Fi,support,Fi:support,Fi-11,train,synthetic,synthetic-cognitive-v2
SYN12068,saya cenderung melompat dari satu ide ke ide lain saat berdiskusi ketika mengerjakan tugas.,Ne,support,Ne:support,Ne-00,validation,synthetic,synthetic-cognitive-v2
SYN12069,kalau ditanya aku cenderung menganalisis prinsip dasar meski belum ada manfaat praktis saat menyelesaikan proyek.,Ti,support,Ti:support,Ti-04,validation,synthetic,synthetic-cognitive-v2
SYN12070,"kalau ditanya aku kadang menyadari dorongan dari dalam diri yang membuat suatu pilihan terasa pas ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-09,train,synthetic,synthetic-cognitive-v2
SYN12071,"biasanya aku kadang meninjau cara lama sebelum menyesuaikannya dengan situasi baru dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-11,train,synthetic,synthetic-cognitive-v2
SYN12072,"dalam keseharian saya kadang memperhatikan pola tersembunyi yang jarang disadari orang lain ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-09,train,synthetic,synthetic-cognitive-v2
SYN12073,aku cenderung lebih percaya pada apa yang bisa dilihat dan disentuh langsung saat menghadapi persoalan baru.,Se,support,Se:support,Se-11,train,synthetic,synthetic-cognitive-v2
SYN12074,aku cenderung menyesuaikan gerakan berdasarkan apa yang terlihat langsung saat kuliah.,Se,support,Se:support,Se-07,validation,synthetic,synthetic-cognitive-v2
SYN12075,saya cenderung mengaitkan satu gagasan dengan banyak arah pengembangan ketika berdiskusi dalam kelompok.,Ne,support,Ne:support,Ne-12,validation,synthetic,synthetic-cognitive-v2
SYN12076,saya tidak terbiasa memastikan tidak ada yang merasa dikesampingkan dari suatu keputusan bersama ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-07,validation,synthetic,synthetic-cognitive-v2
SYN12077,aku tidak terbiasa senang terlibat langsung dalam aktivitas fisik yang nyata dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-14,test,synthetic,synthetic-cognitive-v2
SYN12078,"biasanya aku kadang memisahkan fakta dan asumsi sebelum menarik kesimpulan ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-14,train,synthetic,synthetic-cognitive-v2
SYN12079,biasanya aku tidak terbiasa menyadari dorongan dari dalam diri yang membuat suatu pilihan terasa pas saat kuliah. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-09,train,synthetic,synthetic-cognitive-v2
SYN12080,aku cenderung memeriksa konsistensi logika sebelum menerima suatu penjelasan ketika mengerjakan tugas.,Ti,support,Ti:support,Ti-00,train,synthetic,synthetic-cognitive-v2
SYN12081,kalau ditanya aku tidak terbiasa menangkap pola yang menghubungkan berbagai topik sekaligus ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-15,train,synthetic,synthetic-cognitive-v2
SYN12082,aku tidak terbiasa mengamati detail lingkungan sebelum mengambil tindakan saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-13,validation,synthetic,synthetic-cognitive-v2
SYN12083,aku cenderung menautkan pengalaman baru dengan kesan yang pernah dirasakan dalam kegiatan komunitas.,Si,support,Si:support,Si-07,test,synthetic,synthetic-cognitive-v2
SYN12084,"biasanya aku kadang memisahkan fakta dan asumsi sebelum menarik kesimpulan saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-14,train,synthetic,synthetic-cognitive-v2
SYN12085,kalau ditanya aku tidak terbiasa memeriksa keselarasan batin sebelum mengambil sikap saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-14,train,synthetic,synthetic-cognitive-v2
SYN12086,"dalam keseharian saya kadang mempertanyakan aturan yang alasannya belum benar benar dipahami ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-08,validation,synthetic,synthetic-cognitive-v2
SYN12087,saya cenderung menyaring pilihan hingga tersisa satu arah yang paling logis ketika bekerja bersama teman.,Ni,support,Ni:support,Ni-00,train,synthetic,synthetic-cognitive-v2
SYN12088,kalau ditanya aku tidak terbiasa membayangkan banyak cara berbeda untuk menyelesaikan sesuatu dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-03,train,synthetic,synthetic-cognitive-v2
SYN12089,aku tidak terbiasa menyusun kerangka besar sebelum memikirkan detail kecil dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-14,train,synthetic,synthetic-cognitive-v2
SYN12090,aku cenderung mengingat dengan jelas bagaimana sesuatu biasa dilakukan dalam kegiatan komunitas.,Si,support,Si:support,Si-13,test,synthetic,synthetic-cognitive-v2
SYN12091,"dalam keseharian saya kadang membuat urutan tindakan praktis untuk mencapai target proyek ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-10,validation,synthetic,synthetic-cognitive-v2
SYN12092,"kalau ditanya aku kadang mendalami satu gagasan berulang kali sampai maknanya jelas ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-08,train,synthetic,synthetic-cognitive-v2
SYN12093,aku cenderung mengatur langkah kerja berdasarkan hasil yang terukur saat menghadapi persoalan baru.,Te,support,Te:support,Te-14,train,synthetic,synthetic-cognitive-v2
SYN12094,"dalam keseharian saya kadang menyimpan detail pengalaman sebagai acuan untuk situasi berikutnya dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-15,train,synthetic,synthetic-cognitive-v2
SYN12095,saya cenderung menguji contoh pengecualian untuk mencari celah suatu penjelasan saat kuliah.,Ti,support,Ti:support,Ti-06,train,synthetic,synthetic-cognitive-v2
SYN12096,"saya kadang mencari benang merah antara peristiwa yang tampak tidak berhubungan ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-06,train,synthetic,synthetic-cognitive-v2
SYN12097,saya cenderung cepat menyesuaikan diri dengan suasana yang berubah tiba tiba saat kuliah.,Se,support,Se:support,Se-15,train,synthetic,synthetic-cognitive-v2
SYN12098,hobiku merawat tanaman dan mendengarkan podcast ketika berdiskusi dalam kelompok. Begitu yang kurasakan.,unknown,unknown,unknown:unknown,unknown-05,train,synthetic,synthetic-cognitive-v2
SYN12099,biasanya aku cenderung menyimpan penilaian pribadi meski tidak diungkapkan ke orang lain ketika mengerjakan tugas.,Fi,support,Fi:support,Fi-12,train,synthetic,synthetic-cognitive-v2
SYN12100,saya cenderung memilih tindakan yang terasa jujur terhadap keyakinan sendiri dalam kegiatan sehari hari.,Fi,support,Fi:support,Fi-06,train,synthetic,synthetic-cognitive-v2
SYN12101,"aku kadang memeriksa ketepatan konsep meski banyak orang sudah menyetujuinya saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-11,train,synthetic,synthetic-cognitive-v2
SYN12102,aku cenderung menjaga keaslian diri daripada mengikuti harapan orang lain saat menyelesaikan proyek.,Fi,support,Fi:support,Fi-01,train,synthetic,synthetic-cognitive-v2
SYN12103,"saya kadang mengatur urutan pekerjaan dan batas waktu supaya semua kelar tepat jadwal ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-02,train,synthetic,synthetic-cognitive-v2
SYN12104,aku tidak terbiasa peka terhadap perubahan suasana hati orang orang di sekitar ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-12,train,synthetic,synthetic-cognitive-v2
SYN12105,saya cenderung menjaga keaslian diri daripada mengikuti harapan orang lain dalam kegiatan komunitas.,Fi,support,Fi:support,Fi-01,train,synthetic,synthetic-cognitive-v2
SYN12106,"dalam keseharian saya kadang membela hal yang dianggap benar walau tanpa dukungan saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-08,train,synthetic,synthetic-cognitive-v2
SYN12107,kalau ditanya aku tidak terbiasa mengatur gaya bicara supaya lawan bicara merasa dihargai saat kuliah. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-01,train,synthetic,synthetic-cognitive-v2
SYN12108,kalau ditanya aku cenderung mengingat dengan jelas bagaimana sesuatu biasa dilakukan dalam kegiatan sehari hari.,Si,support,Si:support,Si-13,train,synthetic,synthetic-cognitive-v2
SYN12109,aku belum pernah menghadapi situasi seperti yang ditanyakan ketika bekerja bersama teman. Segitu saja yang kuingat.,unknown,unknown,unknown:unknown,unknown-01,validation,synthetic,synthetic-cognitive-v2
SYN12110,tidak ada alasan khusus yang bisa aku jelaskan untuk itu dalam kegiatan komunitas. Tidak ada penjelasan lain.,unknown,unknown,unknown:unknown,unknown-02,train,synthetic,synthetic-cognitive-v2
SYN12111,"kalau ditanya aku kadang memilih tindakan yang terasa jujur terhadap keyakinan sendiri saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-06,train,synthetic,synthetic-cognitive-v2
SYN12112,kalau ditanya aku tidak terbiasa membandingkan situasi sekarang dengan pengalaman serupa sebelumnya dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-00,train,synthetic,synthetic-cognitive-v2
SYN12113,aku cenderung mempertanyakan aturan lama dan membayangkan versi barunya saat menyelesaikan proyek.,Ne,support,Ne:support,Ne-06,test,synthetic,synthetic-cognitive-v2
