id,reason_text,signal_primary,signal_secondary,mbti_reference
5704,"Aku merasa bahagia ketika bisa membantu orang lain. Sering kali, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5705,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Dalam banyak situasi, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5706,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Karena itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5707,"Aku merasa bahagia ketika bisa membantu orang lain. Sering kali, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5708,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Selain itu, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5709,"Aku merasa bahagia ketika bisa membantu orang lain. Aku merasa bahwa, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5710,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Dalam banyak situasi, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5711,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Selain itu, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5712,"Aku merasa bahagia ketika bisa membantu orang lain. Karena itu, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5713,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Di sisi lain, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5714,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Di sisi lain, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5715,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Di sisi lain, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5716,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Selain itu, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5717,"Aku merasa bahagia ketika bisa membantu orang lain. Sering kali, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5718,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Di sisi lain, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5719,"Aku merasa bahagia ketika bisa membantu orang lain. Dalam banyak situasi, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5720,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Karena itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5721,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Karena itu, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5722,"Aku merasa bahagia ketika bisa membantu orang lain. Selain itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5723,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Dalam banyak situasi, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5724,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Aku merasa bahwa, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5725,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Selain itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5726,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Karena itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5727,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Aku merasa bahwa, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5728,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Aku merasa bahwa, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5729,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Aku merasa bahwa, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5730,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Karena itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5731,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Selain itu, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5732,"Aku merasa bahagia ketika bisa membantu orang lain. Karena itu, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5733,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Dalam banyak situasi, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5734,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Aku merasa bahwa, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5735,"Aku merasa bahagia ketika bisa membantu orang lain. Dalam banyak situasi, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5736,"Aku merasa bahagia ketika bisa membantu orang lain. Aku merasa bahwa, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5737,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Dalam banyak situasi, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5738,"Aku merasa bahagia ketika bisa membantu orang lain. Karena itu, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5739,"Aku merasa bahagia ketika bisa membantu orang lain. Di sisi lain, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5740,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Selain itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5741,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Karena itu, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5742,"Aku merasa bahagia ketika bisa membantu orang lain. Karena itu, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5743,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Selain itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5744,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Dalam banyak situasi, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5745,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Dalam banyak situasi, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5746,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Sering kali, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5747,"Aku merasa bahagia ketika bisa membantu orang lain. Selain itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5748,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Di sisi lain, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5749,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Di sisi lain, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5750,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Di sisi lain, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5751,"Aku merasa bahagia ketika bisa membantu orang lain. Dalam banyak situasi, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5752,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Dalam banyak situasi, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5753,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Karena itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5754,"Aku merasa bahagia ketika bisa membantu orang lain. Selain itu, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5755,"Aku merasa bahagia ketika bisa membantu orang lain. Di sisi lain, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5756,"Aku merasa bahagia ketika bisa membantu orang lain. Aku merasa bahwa, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5757,"Aku merasa bahagia ketika bisa membantu orang lain. Dalam banyak situasi, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5758,"Aku merasa bahagia ketika bisa membantu orang lain. Sering kali, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5759,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Dalam banyak situasi, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5760,"Aku merasa bahagia ketika bisa membantu orang lain. Sering kali, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5761,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Dalam banyak situasi, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5762,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Sering kali, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5763,"Aku merasa bahagia ketika bisa membantu orang lain. Karena itu, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5764,"Aku merasa bahagia ketika bisa membantu orang lain. Selain itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5765,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Dalam banyak situasi, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5766,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Selain itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5767,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Aku merasa bahwa, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5768,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Dalam banyak situasi, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5769,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Selain itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5770,"Aku merasa bahagia ketika bisa membantu orang lain. Sering kali, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5771,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Di sisi lain, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5772,"Aku merasa bahagia ketika bisa membantu orang lain. Sering kali, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5773,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Karena itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5774,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Dalam banyak situasi, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5775,"Aku merasa bahagia ketika bisa membantu orang lain. Di sisi lain, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5776,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Aku merasa bahwa, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5777,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Selain itu, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5778,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Karena itu, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5779,"Aku merasa bahagia ketika bisa membantu orang lain. Dalam banyak situasi, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5780,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Di sisi lain, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5781,"Aku merasa bahagia ketika bisa membantu orang lain. Karena itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5782,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Dalam banyak situasi, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5783,"Aku merasa bahagia ketika bisa membantu orang lain. Dalam banyak situasi, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5784,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Di sisi lain, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5785,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Aku merasa bahwa, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5786,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Di sisi lain, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5787,"Aku merasa bahagia ketika bisa membantu orang lain. Selain itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5788,"Aku merasa bahagia ketika bisa membantu orang lain. Di sisi lain, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5789,"Aku merasa bahagia ketika bisa membantu orang lain. Dalam banyak situasi, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5790,"Aku merasa bahagia ketika bisa membantu orang lain. Aku merasa bahwa, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5791,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Di sisi lain, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5792,"Aku merasa bahagia ketika bisa membantu orang lain. Aku merasa bahwa, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5793,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Sering kali, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5794,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Sering kali, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5795,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Selain itu, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5796,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Aku merasa bahwa, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5797,"Aku merasa bahagia ketika bisa membantu orang lain. Di sisi lain, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5798,"Aku merasa bahagia ketika bisa membantu orang lain. Sering kali, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5799,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Dalam banyak situasi, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5800,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Selain itu, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5801,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Sering kali, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5802,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Di sisi lain, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5803,"Aku merasa bahagia ketika bisa membantu orang lain. Di sisi lain, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5804,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Aku merasa bahwa, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5805,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Dalam banyak situasi, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5806,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Selain itu, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5807,"Aku merasa bahagia ketika bisa membantu orang lain. Sering kali, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5808,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Selain itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5809,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Selain itu, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5810,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Di sisi lain, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5811,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Selain itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5812,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Di sisi lain, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5813,"Aku merasa bahagia ketika bisa membantu orang lain. Karena itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5814,"Aku merasa bahagia ketika bisa membantu orang lain. Karena itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5815,"Aku merasa bahagia ketika bisa membantu orang lain. Karena itu, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5816,"Aku merasa bahagia ketika bisa membantu orang lain. Di sisi lain, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5817,"Aku merasa bahagia ketika bisa membantu orang lain. Di sisi lain, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5818,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Sering kali, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5819,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Karena itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5820,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Karena itu, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5821,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Karena itu, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5822,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Aku merasa bahwa, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5823,"Aku merasa bahagia ketika bisa membantu orang lain. Karena itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5824,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Dalam banyak situasi, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5825,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Aku merasa bahwa, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5826,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Dalam banyak situasi, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5827,"Aku merasa bahagia ketika bisa membantu orang lain. Sering kali, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5828,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Aku merasa bahwa, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5829,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Selain itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5830,"Aku merasa bahagia ketika bisa membantu orang lain. Karena itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5831,"Aku merasa bahagia ketika bisa membantu orang lain. Di sisi lain, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5832,"Aku merasa bahagia ketika bisa membantu orang lain. Karena itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5833,"Aku merasa bahagia ketika bisa membantu orang lain. Selain itu, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5834,"Aku merasa bahagia ketika bisa membantu orang lain. Selain itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5835,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Dalam banyak situasi, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5836,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Aku merasa bahwa, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5837,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Aku merasa bahwa, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5838,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Selain itu, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5839,"Aku merasa bahagia ketika bisa membantu orang lain. Di sisi lain, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5840,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Di sisi lain, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5841,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Selain itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5842,"Aku merasa bahagia ketika bisa membantu orang lain. Di sisi lain, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5843,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Di sisi lain, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5844,"Aku merasa bahagia ketika bisa membantu orang lain. Dalam banyak situasi, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5845,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Dalam banyak situasi, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5846,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Karena itu, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5847,"Aku merasa bahagia ketika bisa membantu orang lain. Aku merasa bahwa, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5848,"Aku merasa bahagia ketika bisa membantu orang lain. Dalam banyak situasi, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5849,"Aku merasa bahagia ketika bisa membantu orang lain. Aku merasa bahwa, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5850,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Karena itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5851,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Selain itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5852,"Aku merasa bahagia ketika bisa membantu orang lain. Selain itu, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5853,"Aku merasa bahagia ketika bisa membantu orang lain. Sering kali, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5854,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Dalam banyak situasi, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5855,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Aku merasa bahwa, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5856,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Di sisi lain, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5857,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Selain itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5858,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Aku merasa bahwa, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5859,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Di sisi lain, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5860,"Aku merasa bahagia ketika bisa membantu orang lain. Di sisi lain, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5861,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Selain itu, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5862,"Aku merasa bahagia ketika bisa membantu orang lain. Selain itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5863,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Karena itu, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5864,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Aku merasa bahwa, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5865,"Aku merasa bahagia ketika bisa membantu orang lain. Selain itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5866,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Aku merasa bahwa, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5867,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Aku merasa bahwa, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5868,"Aku merasa bahagia ketika bisa membantu orang lain. Sering kali, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5869,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Dalam banyak situasi, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5870,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Selain itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
